,user,mood,genre
42660,26241,fearful,0
42661,26241,happy,0
42662,26241,sad,0
42663,26241,surprised,0
42664,26241,neutral,0
42665,26242,angry,0
42666,26242,disgusted,0
42667,26242,fearful,0
42668,26242,happy,0
42669,26242,sad,0
42670,26242,surprised,0
42671,26242,neutral,0
42672,26245,angry,0
42673,26245,disgusted,0
42674,26245,fearful,0
42675,26245,happy,0
42676,26245,sad,0
42677,26245,surprised,0
42678,26245,neutral,0
42679,26246,angry,0
42680,26246,disgusted,0
42681,26246,fearful,0
42682,26246,happy,0
42683,26246,sad,0
42684,26246,surprised,0
42685,26246,neutral,0
42686,26247,angry,0
42687,26247,disgusted,0
42688,26247,fearful,0
42689,26247,happy,0
42690,26247,sad,0
42691,26247,surprised,0
42692,26247,neutral,0
42693,26249,angry,0
42694,26249,disgusted,0
42695,26249,fearful,0
42696,26249,happy,0
42697,26249,sad,0
42698,26249,surprised,0
42699,26249,neutral,0
42700,26253,angry,0
42701,26253,disgusted,0
42702,26253,fearful,0
42703,26253,happy,0
42704,26253,sad,0
42705,26253,surprised,0
42706,26253,neutral,0
42707,26256,angry,0
42708,26256,disgusted,0
42709,26256,fearful,0
42710,26256,happy,0
42711,26256,sad,0
42712,26256,surprised,0
42713,26256,neutral,0
42714,26258,angry,0
42715,26258,disgusted,0
42716,26258,fearful,0
42717,26258,happy,0
42718,26258,sad,0
42719,26258,surprised,0
42720,26258,neutral,0
42721,26259,angry,0
42722,26259,disgusted,0
42723,26259,fearful,0
42724,26259,happy,0
42725,26259,sad,0
42726,26259,surprised,0
42727,26259,neutral,0
42728,26265,angry,0
42729,26265,disgusted,0
42730,26265,fearful,0
42731,26265,happy,0
42732,26265,sad,0
42733,26265,surprised,0
42734,26265,neutral,0
42735,26268,angry,0
42736,26268,disgusted,0
42737,26268,fearful,0
42738,26268,happy,0
42739,26268,sad,0
42740,26268,surprised,0
42741,26268,neutral,0
42742,26269,angry,0
42743,26269,disgusted,0
42744,26269,fearful,0
42745,26269,happy,0
42746,26269,sad,0
42747,26269,surprised,0
42748,26269,neutral,0
42749,26271,angry,0
42750,26271,disgusted,0
42751,26271,fearful,0
42752,26271,happy,0
42753,26271,sad,0
42754,26271,surprised,0
42755,26271,neutral,0
42756,26277,angry,0
42757,26277,disgusted,0
42758,26277,fearful,0
42759,26277,happy,0
42760,26277,sad,0
42761,26277,surprised,0
42762,26277,neutral,0
42763,26283,angry,0
42764,26283,disgusted,0
42765,26283,fearful,0
42766,26283,happy,0
42767,26283,sad,0
42768,26283,surprised,0
42769,26283,neutral,0
42770,26285,angry,0
42771,26285,disgusted,0
42772,26285,fearful,0
42773,26285,happy,0
42774,26285,sad,0
42775,26285,surprised,0
42776,26285,neutral,0
42777,26290,angry,0
42778,26290,disgusted,0
42779,26290,fearful,0
42780,26290,happy,0
42781,26290,sad,0
42782,26290,surprised,0
42783,26290,neutral,0
42784,26294,angry,0
42785,26294,disgusted,0
42786,26294,fearful,0
42787,26294,happy,0
42788,26294,sad,0
42789,26294,surprised,0
42790,26294,neutral,0
42791,26301,angry,0
42792,26301,disgusted,0
42793,26301,fearful,0
42794,26301,happy,0
42795,26301,sad,0
42796,26301,surprised,0
42797,26301,neutral,0
42798,26302,angry,0
42799,26302,disgusted,0
42800,26302,fearful,0
42801,26302,happy,0
42802,26302,sad,0
42803,26302,surprised,0
42804,26302,neutral,0
42805,26303,angry,0
42806,26303,disgusted,0
42807,26303,fearful,0
42808,26303,happy,0
42809,26303,sad,0
42810,26303,surprised,0
42811,26303,neutral,0
42812,26306,angry,0
42813,26306,disgusted,0
42814,26306,fearful,0
42815,26306,happy,0
42816,26306,sad,0
42817,26306,surprised,0
42818,26306,neutral,0
42819,26309,angry,0
42820,26309,disgusted,0
42821,26309,fearful,0
42822,26309,happy,0
42823,26309,sad,0
42824,26309,surprised,0
42825,26309,neutral,0
42826,26312,angry,0
42827,26312,disgusted,0
42828,26312,fearful,0
42829,26312,happy,0
42830,26312,sad,0
42831,26312,surprised,0
42832,26312,neutral,0
42833,26313,angry,0
42834,26313,disgusted,0
42835,26313,fearful,0
42836,26313,happy,0
42837,26313,sad,0
42838,26313,surprised,0
42839,26313,neutral,0
42840,26314,angry,0
42841,26314,disgusted,0
42842,26314,fearful,0
42843,26314,happy,0
42844,26314,sad,0
42845,26314,surprised,0
42846,26314,neutral,0
42847,26317,angry,0
42848,26317,disgusted,0
42849,26317,fearful,0
42850,26317,happy,0
42851,26317,sad,0
42852,26317,surprised,0
42853,26317,neutral,0
42854,26318,angry,0
42855,26318,disgusted,0
42856,26318,fearful,0
42857,26318,happy,0
42858,26318,sad,0
42859,26318,surprised,0
42860,26318,neutral,0
42861,26323,angry,0
42862,26323,disgusted,0
42863,26323,fearful,0
42864,26323,happy,0
42865,26323,sad,0
42866,26323,surprised,0
42867,26323,neutral,0
42868,26324,angry,0
42869,26324,disgusted,0
42870,26324,fearful,0
42871,26324,happy,0
42872,26324,sad,0
42873,26324,surprised,0
42874,26324,neutral,0
42875,26325,angry,0
42876,26325,disgusted,0
42877,26325,fearful,0
42878,26325,happy,0
42879,26325,sad,0
42880,26325,surprised,0
42881,26325,neutral,0
42882,26326,angry,0
42883,26326,disgusted,0
42884,26326,fearful,0
42885,26326,happy,0
42886,26326,sad,0
42887,26326,surprised,0
42888,26326,neutral,0
42889,26334,angry,0
42890,26334,disgusted,0
42891,26334,fearful,0
42892,26334,happy,0
42893,26334,sad,0
42894,26334,surprised,0
42895,26334,neutral,0
42896,26338,angry,0
42897,26338,disgusted,0
42898,26338,fearful,0
42899,26338,happy,0
42900,26338,sad,0
42901,26338,surprised,0
42902,26338,neutral,0
42903,26342,angry,0
42904,26342,disgusted,0
42905,26342,fearful,0
42906,26342,happy,0
42907,26342,sad,0
42908,26342,surprised,0
42909,26342,neutral,0
42910,26344,angry,0
42911,26344,disgusted,0
42912,26344,fearful,0
42913,26344,happy,0
42914,26344,sad,0
42915,26344,surprised,0
42916,26344,neutral,0
42917,26345,angry,0
42918,26345,disgusted,0
42919,26345,fearful,0
42920,26345,happy,0
42921,26345,sad,0
42922,26345,surprised,0
42923,26345,neutral,0
42924,26346,angry,0
42925,26346,disgusted,0
42926,26346,fearful,0
42927,26346,happy,0
42928,26346,sad,0
42929,26346,surprised,0
42930,26346,neutral,0
42931,26347,angry,0
42932,26347,disgusted,0
42933,26347,fearful,0
42934,26347,happy,0
42935,26347,sad,0
42936,26347,surprised,0
42937,26347,neutral,0
42938,26349,angry,0
42939,26349,disgusted,0
42940,26349,fearful,0
42941,26349,happy,0
42942,26349,sad,0
42943,26349,surprised,0
42944,26349,neutral,0
42945,26350,angry,0
42946,26350,disgusted,0
42947,26350,fearful,0
42948,26350,happy,0
42949,26350,sad,0
42950,26350,surprised,0
42951,26350,neutral,0
42952,26359,angry,0
42953,26359,disgusted,0
42954,26359,fearful,0
42955,26359,happy,0
42956,26359,sad,0
42957,26359,surprised,0
42958,26359,neutral,0
42959,26360,angry,0
42960,26360,disgusted,0
42961,26360,fearful,0
42962,26360,happy,0
42963,26360,sad,0
42964,26360,surprised,0
42965,26360,neutral,0
42966,26365,angry,0
42967,26365,disgusted,0
42968,26365,fearful,0
42969,26365,happy,0
42970,26365,sad,0
42971,26365,surprised,0
42972,26365,neutral,0
42973,26366,angry,0
42974,26366,disgusted,0
42975,26366,fearful,0
42976,26366,happy,0
42977,26366,sad,0
42978,26366,surprised,0
42979,26366,neutral,0
42980,26371,angry,0
42981,26371,disgusted,0
42982,26371,fearful,0
42983,26371,happy,0
42984,26371,sad,0
42985,26371,surprised,0
42986,26371,neutral,0
42987,26375,angry,0
42988,26375,disgusted,0
42989,26375,fearful,0
42990,26375,happy,0
42991,26375,sad,0
42992,26375,surprised,0
42993,26375,neutral,0
42994,26383,angry,0
42995,26383,disgusted,0
42996,26383,fearful,0
42997,26383,happy,0
42998,26383,sad,0
42999,26383,surprised,0
43000,26383,neutral,0
43001,26386,angry,0
43002,26386,disgusted,0
43003,26386,fearful,0
43004,26386,happy,0
43005,26386,sad,0
43006,26386,surprised,0
43007,26386,neutral,0
43008,26387,angry,0
43009,26387,disgusted,0
43010,26387,fearful,0
43011,26387,happy,0
43012,26387,sad,0
43013,26387,surprised,0
43014,26387,neutral,0
43015,26391,angry,0
43016,26391,disgusted,0
43017,26391,fearful,0
43018,26391,happy,0
43019,26391,sad,0
43020,26391,surprised,0
43021,26391,neutral,0
43022,26393,angry,0
43023,26393,disgusted,0
43024,26393,fearful,0
43025,26393,happy,0
43026,26393,sad,0
43027,26393,surprised,0
43028,26393,neutral,0
43029,26394,angry,0
43030,26394,disgusted,0
43031,26394,fearful,0
43032,26394,happy,0
43033,26394,sad,0
43034,26394,surprised,0
43035,26394,neutral,0
43036,26399,angry,0
43037,26399,disgusted,0
43038,26399,fearful,0
43039,26399,happy,0
43040,26399,sad,0
43041,26399,surprised,0
43042,26399,neutral,0
43043,26400,angry,0
43044,26400,disgusted,0
43045,26400,fearful,0
43046,26400,happy,0
43047,26400,sad,0
43048,26400,surprised,0
43049,26400,neutral,0
43050,26403,angry,0
43051,26403,disgusted,0
43052,26403,fearful,0
43053,26403,happy,0
43054,26403,sad,0
43055,26403,surprised,0
43056,26403,neutral,0
43057,26409,angry,0
43058,26409,disgusted,0
43059,26409,fearful,0
43060,26409,happy,0
43061,26409,sad,0
43062,26409,surprised,0
43063,26409,neutral,0
43064,26414,angry,0
43065,26414,disgusted,0
43066,26414,fearful,0
43067,26414,happy,0
43068,26414,sad,0
43069,26414,surprised,0
43070,26414,neutral,0
43071,26416,angry,0
43072,26416,disgusted,0
43073,26416,fearful,0
43074,26416,happy,0
43075,26416,sad,0
43076,26416,surprised,0
43077,26416,neutral,0
43078,26422,angry,0
43079,26422,disgusted,0
43080,26422,fearful,0
43081,26422,happy,0
43082,26422,sad,0
43083,26422,surprised,0
43084,26422,neutral,0
43085,26425,angry,0
43086,26425,disgusted,0
43087,26425,fearful,0
43088,26425,happy,0
43089,26425,sad,0
43090,26425,surprised,0
43091,26425,neutral,0
43092,26435,angry,0
43093,26435,disgusted,0
43094,26435,fearful,0
43095,26435,happy,0
43096,26435,sad,0
43097,26435,surprised,0
43098,26435,neutral,0
43099,26444,angry,0
43100,26444,disgusted,0
43101,26444,fearful,0
43102,26444,happy,0
43103,26444,sad,0
43104,26444,surprised,0
43105,26444,neutral,0
43106,26453,angry,0
43107,26453,disgusted,0
43108,26453,fearful,0
43109,26453,happy,0
43110,26453,sad,0
43111,26453,surprised,0
43112,26453,neutral,0
43113,26462,angry,0
43114,26462,disgusted,0
43115,26462,fearful,0
43116,26462,happy,0
43117,26462,sad,0
43118,26462,surprised,0
43119,26462,neutral,0
43120,26464,angry,0
43121,26464,disgusted,0
43122,26464,fearful,0
43123,26464,happy,0
43124,26464,sad,0
43125,26464,surprised,0
43126,26464,neutral,0
43127,26467,angry,0
43128,26467,disgusted,0
43129,26467,fearful,0
43130,26467,happy,0
43131,26467,sad,0
43132,26467,surprised,0
43133,26467,neutral,0
43134,26470,angry,0
43135,26470,disgusted,0
43136,26470,fearful,0
43137,26470,happy,0
43138,26470,sad,0
43139,26470,surprised,0
43140,26470,neutral,0
43141,26471,angry,0
43142,26471,disgusted,0
43143,26471,fearful,0
43144,26471,happy,0
43145,26471,sad,0
43146,26471,surprised,0
43147,26471,neutral,0
43148,26472,angry,0
43149,26472,disgusted,0
43150,26472,fearful,0
43151,26472,happy,0
43152,26472,sad,0
43153,26472,surprised,0
43154,26472,neutral,0
43155,26476,angry,0
43156,26476,disgusted,0
43157,26476,fearful,0
43158,26476,happy,0
43159,26476,sad,0
43160,26476,surprised,0
43161,26476,neutral,0
43162,26479,angry,0
43163,26479,disgusted,0
43164,26479,fearful,0
43165,26479,happy,0
43166,26479,sad,0
43167,26479,surprised,0
43168,26479,neutral,0
43169,26485,angry,0
43170,26485,disgusted,0
43171,26485,fearful,0
43172,26485,happy,0
43173,26485,sad,0
43174,26485,surprised,0
43175,26485,neutral,0
43176,26487,angry,0
43177,26487,disgusted,0
43178,26487,fearful,0
43179,26487,happy,0
43180,26487,sad,0
43181,26487,surprised,0
43182,26487,neutral,0
43183,26489,angry,0
43184,26489,disgusted,0
43185,26489,fearful,0
43186,26489,happy,0
43187,26489,sad,0
43188,26489,surprised,0
43189,26489,neutral,0
43190,26491,angry,0
43191,26491,disgusted,0
43192,26491,fearful,0
43193,26491,happy,0
43194,26491,sad,0
43195,26491,surprised,0
43196,26491,neutral,0
43197,26492,angry,0
43198,26492,disgusted,0
43199,26492,fearful,0
43200,26492,happy,0
43201,26492,sad,0
43202,26492,surprised,0
43203,26492,neutral,0
43204,26493,angry,0
43205,26493,disgusted,0
43206,26493,fearful,0
43207,26493,happy,0
43208,26493,sad,0
43209,26493,surprised,0
43210,26493,neutral,0
43211,26494,angry,0
43212,26494,disgusted,0
43213,26494,fearful,0
43214,26494,happy,0
43215,26494,sad,0
43216,26494,surprised,0
43217,26494,neutral,0
43218,26495,angry,0
43219,26495,disgusted,0
43220,26495,fearful,0
43221,26495,happy,0
43222,26495,sad,0
43223,26495,surprised,0
43224,26495,neutral,0
43225,26497,angry,0
43226,26497,disgusted,0
43227,26497,fearful,0
43228,26497,happy,0
43229,26497,sad,0
43230,26497,surprised,0
43231,26497,neutral,0
43232,26501,angry,0
43233,26501,disgusted,0
43234,26501,fearful,0
43235,26501,happy,0
43236,26501,sad,0
43237,26501,surprised,0
43238,26501,neutral,0
43239,26505,angry,0
43240,26505,disgusted,0
43241,26505,fearful,0
43242,26505,happy,0
43243,26505,sad,0
43244,26505,surprised,0
43245,26505,neutral,0
43246,26512,angry,0
43247,26512,disgusted,0
43248,26512,fearful,0
43249,26512,happy,0
43250,26512,sad,0
43251,26512,surprised,0
43252,26512,neutral,0
43253,26513,angry,0
43254,26513,disgusted,0
43255,26513,fearful,0
43256,26513,happy,0
43257,26513,sad,0
43258,26513,surprised,0
43259,26513,neutral,0
43260,26524,angry,0
43261,26524,disgusted,0
43262,26524,fearful,0
43263,26524,happy,0
43264,26524,sad,0
43265,26524,surprised,0
43266,26524,neutral,0
43267,26528,angry,0
43268,26528,disgusted,0
43269,26528,fearful,0
43270,26528,happy,0
43271,26528,sad,0
43272,26528,surprised,0
43273,26528,neutral,0
43274,26538,angry,0
43275,26538,disgusted,0
43276,26538,fearful,0
43277,26538,happy,0
43278,26538,sad,0
43279,26538,surprised,0
43280,26538,neutral,0
43281,26547,angry,0
43282,26547,disgusted,0
43283,26547,fearful,0
43284,26547,happy,0
43285,26547,sad,0
43286,26547,surprised,0
43287,26547,neutral,0
43288,26550,angry,0
43289,26550,disgusted,0
43290,26550,fearful,0
43291,26550,happy,0
43292,26550,sad,0
43293,26550,surprised,0
43294,26550,neutral,0
43295,26555,angry,0
43296,26555,disgusted,0
43297,26555,fearful,0
43298,26555,happy,0
43299,26555,sad,0
43300,26555,surprised,0
43301,26555,neutral,0
43302,26558,angry,0
43303,26558,disgusted,0
43304,26558,fearful,0
43305,26558,happy,0
43306,26558,sad,0
43307,26558,surprised,0
43308,26558,neutral,0
43309,26562,angry,0
43310,26562,disgusted,0
43311,26562,fearful,0
43312,26562,happy,0
43313,26562,sad,0
43314,26562,surprised,0
43315,26562,neutral,0
43316,26564,angry,0
43317,26564,disgusted,0
43318,26564,fearful,0
43319,26564,happy,0
43320,26564,sad,0
43321,26564,surprised,0
43322,26564,neutral,0
43323,26565,angry,0
43324,26565,disgusted,0
43325,26565,fearful,0
43326,26565,happy,0
43327,26565,sad,0
43328,26565,surprised,0
43329,26565,neutral,0
43330,26566,angry,0
43331,26566,disgusted,0
43332,26566,fearful,0
43333,26566,happy,0
43334,26566,sad,0
43335,26566,surprised,0
43336,26566,neutral,0
43337,26567,angry,0
43338,26567,disgusted,0
43339,26567,fearful,0
43340,26567,happy,0
43341,26567,sad,0
43342,26567,surprised,0
43343,26567,neutral,0
43344,26582,angry,0
43345,26582,disgusted,0
43346,26582,fearful,0
43347,26582,happy,0
43348,26582,sad,0
43349,26582,surprised,0
43350,26582,neutral,0
43351,26585,angry,0
43352,26585,disgusted,0
43353,26585,fearful,0
43354,26585,happy,0
43355,26585,sad,0
43356,26585,surprised,0
43357,26585,neutral,0
43358,26587,angry,0
43359,26587,disgusted,0
43360,26587,fearful,0
43361,26587,happy,0
43362,26587,sad,0
43363,26587,surprised,0
43364,26587,neutral,0
43365,26603,angry,0
43366,26603,disgusted,0
43367,26603,fearful,0
43368,26603,happy,0
43369,26603,sad,0
43370,26603,surprised,0
43371,26603,neutral,0
43372,26606,angry,0
43373,26606,disgusted,0
43374,26606,fearful,0
43375,26606,happy,0
43376,26606,sad,0
43377,26606,surprised,0
43378,26606,neutral,0
43379,26608,angry,0
43380,26608,disgusted,0
43381,26608,fearful,0
43382,26608,happy,0
43383,26608,sad,0
43384,26608,surprised,0
43385,26608,neutral,0
43386,26612,angry,0
43387,26612,disgusted,0
43388,26612,fearful,0
43389,26612,happy,0
43390,26612,sad,0
43391,26612,surprised,0
43392,26612,neutral,0
43393,26614,angry,0
43394,26614,disgusted,0
43395,26614,fearful,0
43396,26614,happy,0
43397,26614,sad,0
43398,26614,surprised,0
43399,26614,neutral,0
43400,26622,angry,0
43401,26622,disgusted,0
43402,26622,fearful,0
43403,26622,happy,0
43404,26622,sad,0
43405,26622,surprised,0
43406,26622,neutral,0
43407,26629,angry,0
43408,26629,disgusted,0
43409,26629,fearful,0
43410,26629,happy,0
43411,26629,sad,0
43412,26629,surprised,0
43413,26629,neutral,0
43414,26630,angry,0
43415,26630,disgusted,0
43416,26630,fearful,0
43417,26630,happy,0
43418,26630,sad,0
43419,26630,surprised,0
43420,26630,neutral,0
43421,26634,angry,0
43422,26634,disgusted,0
43423,26634,fearful,0
43424,26634,happy,0
43425,26634,sad,0
43426,26634,surprised,0
43427,26634,neutral,0
43428,26647,angry,0
43429,26647,disgusted,0
43430,26647,fearful,0
43431,26647,happy,0
43432,26647,sad,0
43433,26647,surprised,0
43434,26647,neutral,0
43435,26649,angry,0
43436,26649,disgusted,0
43437,26649,fearful,0
43438,26649,happy,0
43439,26649,sad,0
43440,26649,surprised,0
43441,26649,neutral,0
43442,26662,angry,0
43443,26662,disgusted,0
43444,26662,fearful,0
43445,26662,happy,0
43446,26662,sad,0
43447,26662,surprised,0
43448,26662,neutral,0
43449,26663,angry,0
43450,26663,disgusted,0
43451,26663,fearful,0
43452,26663,happy,0
43453,26663,sad,0
43454,26663,surprised,0
43455,26663,neutral,0
43456,26680,angry,0
43457,26680,disgusted,0
43458,26680,fearful,0
43459,26680,happy,0
43460,26680,sad,0
43461,26680,surprised,0
43462,26680,neutral,0
43463,26681,angry,0
43464,26681,disgusted,0
43465,26681,fearful,0
43466,26681,happy,0
43467,26681,sad,0
43468,26681,surprised,0
43469,26681,neutral,0
43470,26684,angry,0
43471,26684,disgusted,0
43472,26684,fearful,0
43473,26684,happy,0
43474,26684,sad,0
43475,26684,surprised,0
43476,26684,neutral,0
43477,26686,angry,0
43478,26686,disgusted,0
43479,26686,fearful,0
43480,26686,happy,0
43481,26686,sad,0
43482,26686,surprised,0
43483,26686,neutral,0
43484,26688,angry,0
43485,26688,disgusted,0
43486,26688,fearful,0
43487,26688,happy,0
43488,26688,sad,0
43489,26688,surprised,0
43490,26688,neutral,0
43491,26689,angry,0
43492,26689,disgusted,0
43493,26689,fearful,0
43494,26689,happy,0
43495,26689,sad,0
43496,26689,surprised,0
43497,26689,neutral,0
43498,26691,angry,0
43499,26691,disgusted,0
43500,26691,fearful,0
43501,26691,happy,0
43502,26691,sad,0
43503,26691,surprised,0
43504,26691,neutral,0
43505,26693,angry,0
43506,26693,disgusted,0
43507,26693,fearful,0
43508,26693,happy,0
43509,26693,sad,0
43510,26693,surprised,0
43511,26693,neutral,0
43512,26694,angry,0
43513,26694,disgusted,0
43514,26694,fearful,0
43515,26694,happy,0
43516,26694,sad,0
43517,26694,surprised,0
43518,26694,neutral,0
43519,26695,angry,0
43520,26695,disgusted,0
43521,26695,fearful,0
43522,26695,happy,0
43523,26695,sad,0
43524,26695,surprised,0
43525,26695,neutral,0
43526,26698,angry,0
43527,26698,disgusted,0
43528,26698,fearful,0
43529,26698,happy,0
43530,26698,sad,0
43531,26698,surprised,0
43532,26698,neutral,0
43533,26700,angry,0
43534,26700,disgusted,0
43535,26700,fearful,0
43536,26700,happy,0
43537,26700,sad,0
43538,26700,surprised,0
43539,26700,neutral,0
43540,26701,angry,0
43541,26701,disgusted,0
43542,26701,fearful,0
43543,26701,happy,0
43544,26701,sad,0
43545,26701,surprised,0
43546,26701,neutral,0
43547,26703,angry,0
43548,26703,disgusted,0
43549,26703,fearful,0
43550,26703,happy,0
43551,26703,sad,0
43552,26703,surprised,0
43553,26703,neutral,0
43554,26704,angry,0
43555,26704,disgusted,0
43556,26704,fearful,0
43557,26704,happy,0
43558,26704,sad,0
43559,26704,surprised,0
43560,26704,neutral,0
43561,26712,angry,0
43562,26712,disgusted,0
43563,26712,fearful,0
43564,26712,happy,0
43565,26712,sad,0
43566,26712,surprised,0
43567,26712,neutral,0
43568,26713,angry,0
43569,26713,disgusted,0
43570,26713,fearful,0
43571,26713,happy,0
43572,26713,sad,0
43573,26713,surprised,0
43574,26713,neutral,0
43575,26717,angry,0
43576,26717,disgusted,0
43577,26717,fearful,0
43578,26717,happy,0
43579,26717,sad,0
43580,26717,surprised,0
43581,26717,neutral,0
43582,26726,angry,0
43583,26726,disgusted,0
43584,26726,fearful,0
43585,26726,happy,0
43586,26726,sad,0
43587,26726,surprised,0
43588,26726,neutral,0
43589,26728,angry,0
43590,26728,disgusted,0
43591,26728,fearful,0
43592,26728,happy,0
43593,26728,sad,0
43594,26728,surprised,0
43595,26728,neutral,0
43596,26729,angry,0
43597,26729,disgusted,0
43598,26729,fearful,0
43599,26729,happy,0
43600,26729,sad,0
43601,26729,surprised,0
43602,26729,neutral,0
43603,26731,angry,0
43604,26731,disgusted,0
43605,26731,fearful,0
43606,26731,happy,0
43607,26731,sad,0
43608,26731,surprised,0
43609,26731,neutral,0
43610,26734,angry,0
43611,26734,disgusted,0
43612,26734,fearful,0
43613,26734,happy,0
43614,26734,sad,0
43615,26734,surprised,0
43616,26734,neutral,0
43617,26737,angry,0
43618,26737,disgusted,0
43619,26737,fearful,0
43620,26737,happy,0
43621,26737,sad,0
43622,26737,surprised,0
43623,26737,neutral,0
43624,26744,angry,0
43625,26744,disgusted,0
43626,26744,fearful,0
43627,26744,happy,0
43628,26744,sad,0
43629,26744,surprised,0
43630,26744,neutral,0
43631,26745,angry,0
43632,26745,disgusted,0
43633,26745,fearful,0
43634,26745,happy,0
43635,26745,sad,0
43636,26745,surprised,0
43637,26745,neutral,0
43638,26746,angry,0
43639,26746,disgusted,0
43640,26746,fearful,0
43641,26746,happy,0
43642,26746,sad,0
43643,26746,surprised,0
43644,26746,neutral,0
43645,26749,angry,0
43646,26749,disgusted,0
43647,26749,fearful,0
43648,26749,happy,0
43649,26749,sad,0
43650,26749,surprised,0
43651,26749,neutral,0
43652,26750,angry,0
43653,26750,disgusted,0
43654,26750,fearful,0
43655,26750,happy,0
43656,26750,sad,0
43657,26750,surprised,0
43658,26750,neutral,0
43659,26751,angry,0
43660,26751,disgusted,0
43661,26751,fearful,0
43662,26751,happy,0
43663,26751,sad,0
43664,26751,surprised,0
43665,26751,neutral,0
43666,26755,angry,0
43667,26755,disgusted,0
43668,26755,fearful,0
43669,26755,happy,0
43670,26755,sad,0
43671,26755,surprised,0
43672,26755,neutral,0
43673,26758,angry,0
43674,26758,disgusted,0
43675,26758,fearful,0
43676,26758,happy,0
43677,26758,sad,0
43678,26758,surprised,0
43679,26758,neutral,0
43680,26774,angry,0
43681,26774,disgusted,0
43682,26774,fearful,0
43683,26774,happy,0
43684,26774,sad,0
43685,26774,surprised,0
43686,26774,neutral,0
43687,26776,angry,0
43688,26776,disgusted,0
43689,26776,fearful,0
43690,26776,happy,0
43691,26776,sad,0
43692,26776,surprised,0
43693,26776,neutral,0
43694,26782,angry,0
43695,26782,disgusted,0
43696,26782,fearful,0
43697,26782,happy,0
43698,26782,sad,0
43699,26782,surprised,0
43700,26782,neutral,0
43701,26784,angry,0
43702,26784,disgusted,0
43703,26784,fearful,0
43704,26784,happy,0
43705,26784,sad,0
43706,26784,surprised,0
43707,26784,neutral,0
43708,26788,angry,0
43709,26788,disgusted,0
43710,26788,fearful,0
43711,26788,happy,0
43712,26788,sad,0
43713,26788,surprised,0
43714,26788,neutral,0
43715,26791,angry,0
43716,26791,disgusted,0
43717,26791,fearful,0
43718,26791,happy,0
43719,26791,sad,0
43720,26791,surprised,0
43721,26791,neutral,0
43722,26796,angry,0
43723,26796,disgusted,0
43724,26796,fearful,0
43725,26796,happy,0
43726,26796,sad,0
43727,26796,surprised,0
43728,26796,neutral,0
43729,26810,angry,0
43730,26810,disgusted,0
43731,26810,fearful,0
43732,26810,happy,0
43733,26810,sad,0
43734,26810,surprised,0
43735,26810,neutral,0
43736,26812,angry,0
43737,26812,disgusted,0
43738,26812,fearful,0
43739,26812,happy,0
43740,26812,sad,0
43741,26812,surprised,0
43742,26812,neutral,0
43743,26819,angry,0
43744,26819,disgusted,0
43745,26819,fearful,0
43746,26819,happy,0
43747,26819,sad,0
43748,26819,surprised,0
43749,26819,neutral,0
43750,26838,angry,0
43751,26838,disgusted,0
43752,26838,fearful,0
43753,26838,happy,0
43754,26838,sad,0
43755,26838,surprised,0
43756,26838,neutral,0
43757,26840,angry,0
43758,26840,disgusted,0
43759,26840,fearful,0
43760,26840,happy,0
43761,26840,sad,0
43762,26840,surprised,0
43763,26840,neutral,0
43764,26841,angry,0
43765,26841,disgusted,0
43766,26841,fearful,0
43767,26841,happy,0
43768,26841,sad,0
43769,26841,surprised,0
43770,26841,neutral,0
43771,26843,angry,0
43772,26843,disgusted,0
43773,26843,fearful,0
43774,26843,happy,0
43775,26843,sad,0
43776,26843,surprised,0
43777,26843,neutral,0
43778,26854,angry,0
43779,26854,disgusted,0
43780,26854,fearful,0
43781,26854,happy,0
43782,26854,sad,0
43783,26854,surprised,0
43784,26854,neutral,0
43785,26865,angry,0
43786,26865,disgusted,0
43787,26865,fearful,0
43788,26865,happy,0
43789,26865,sad,0
43790,26865,surprised,0
43791,26865,neutral,0
43792,26870,angry,0
43793,26870,disgusted,0
43794,26870,fearful,0
43795,26870,happy,0
43796,26870,sad,0
43797,26870,surprised,0
43798,26870,neutral,0
43799,26875,angry,0
43800,26875,disgusted,0
43801,26875,fearful,0
43802,26875,happy,0
43803,26875,sad,0
43804,26875,surprised,0
43805,26875,neutral,0
43806,26901,angry,0
43807,26901,disgusted,0
43808,26901,fearful,0
43809,26901,happy,0
43810,26901,sad,0
43811,26901,surprised,0
43812,26901,neutral,0
43813,26903,angry,0
43814,26903,disgusted,0
43815,26903,fearful,0
43816,26903,happy,0
43817,26903,sad,0
43818,26903,surprised,0
43819,26903,neutral,0
43820,26913,angry,0
43821,26913,disgusted,0
43822,26913,fearful,0
43823,26913,happy,0
43824,26913,sad,0
43825,26913,surprised,0
43826,26913,neutral,0
43827,26925,angry,0
43828,26925,disgusted,0
43829,26925,fearful,0
43830,26925,happy,0
43831,26925,sad,0
43832,26925,surprised,0
43833,26925,neutral,0
43834,26928,angry,0
43835,26928,disgusted,0
43836,26928,fearful,0
43837,26928,happy,0
43838,26928,sad,0
43839,26928,surprised,0
43840,26928,neutral,0
43841,26934,angry,0
43842,26934,disgusted,0
43843,26934,fearful,0
43844,26934,happy,0
43845,26934,sad,0
43846,26934,surprised,0
43847,26934,neutral,0
43848,26937,angry,0
43849,26937,disgusted,0
43850,26937,fearful,0
43851,26937,happy,0
43852,26937,sad,0
43853,26937,surprised,0
